#volt Paschen_fac density pressure mean standard_deviation spread N_less
0.0263856540485713 1.3908166557887087 3.0043843641207996e-06 0.017861643845894726 0.00022701743132693506 0.00010874020226428389 0.4789949460210553 10042.0
0.01827129781817505 1.302268150880252 2.0720879405913784e-06 0.012318961999074144 0.00023220907079238035 0.0001082093168296117 0.46599952560148844 9882.0
0.002929493631596303 1.417618973906856 1.487293847228777e-07 0.0008842248452176685 0.005788974443244983 0.0009325471197239574 0.16109021189618905 1564.0
0.02193289838295978 1.2630861547705143 2.695838345663917e-06 0.016027278324105547 0.0002173216377133026 0.00010333178081623226 0.4754785667157116 8166.0
0.01255327522964017 2.535627389715568 5.397310558672577e-07 0.0032088051074952418 0.0005057386826310452 0.00015638300509117483 0.30921701357232734 7258.0
0.020130113400971154 2.1535129100724104 1.2432599794561181e-06 0.007391420094611667 0.00040437925726550096 0.0001358069571079383 0.335840562214526 8355.0
0.030718546828248667 2.27213889183382 1.978753998648223e-06 0.011764073733234728 0.0003881764014693096 0.00013445774463399524 0.3463830983157431 8561.0
0.006221065206169747 1.0709895291926534 6.691505673511201e-07 0.003978229036217794 0.0002466648365631105 0.00010887722447499036 0.4413974281540269 9890.0
0.03270267678985784 1.7688926424761096 2.911008505490768e-06 0.017306506377276487 0.00029167317168280664 0.00011984936736087045 0.4109029523332579 10079.0
0.008774728262964557 2.3435759346916756 3.665456968055267e-07 0.002179184783336326 0.0010614283399962958 0.0008178225285176519 0.7704924559678763 8723.0
0.012914716241180273 1.4150044348327155 1.2059211403853028e-06 0.007169433502926935 0.00027867876078743606 0.0001180309480196377 0.42353765204828986 10105.0
0.01801378608558895 2.358442476174301 9.58855937121302e-07 0.0057005832718725 0.0004536669742785595 0.00014151777658111072 0.31194198521097616 7775.0
0.022702186830054517 1.281758386336529 2.762107365108626e-06 0.016421260411575392 0.00021596312620468196 0.00010414444465946376 0.48223252964378494 8750.0
0.007141725332272094 1.2448462712363022 6.581640108633071e-07 0.00391291184131369 0.00028096039477492924 0.00011607039317833111 0.41312012417733246 9952.0
0.01293972293495931 1.2435427206147105 1.424719180927037e-06 0.008470230005866981 0.00024132063006551804 0.00010857769940215713 0.44993127762296375 9880.0
0.00890138036214577 1.1038480978397351 1.0286039969091593e-06 0.006115248924427062 0.00023026358582359114 0.00010650093473721244 0.46251748558629946 9324.0
0.011818862313580444 1.2128411644905939 1.3109354155972254e-06 0.007793763600290839 0.0002354277817547387 0.00010988143631227064 0.4667309673194886 9987.0
0.032670597697369706 2.4839139346982604 1.912120068580324e-06 0.011367922181809195 0.00042237597630514465 0.00013577272461272989 0.32144992194026006 7972.0
0.0068934003409125266 1.844370558865625 3.65627521379939e-07 0.00217372605354271 0.0008861329571818176 0.0007769108206683385 0.8767429474005346 8967.0
0.04226169365326017 2.538490227953921 2.5598920377988877e-06 0.015219051333495411 0.00040854040911600647 0.00013721203596083788 0.3358591534622859 8219.0
0.028165726444696837 1.8951958486407445 2.225334703970604e-06 0.013230043530686646 0.00032911141794738865 0.0001247383977556174 0.3790157100400507 9439.0
0.020914181839331778 1.8331631854124262 1.6001681331506506e-06 0.009513307827459445 0.00033420016527648335 0.00012849517731671178 0.38448567854659166 9386.0
0.03617721385383565 2.83522920038752 1.8411106199759646e-06 0.01094575732973122 0.00046665588711155095 0.00014629076068629334 0.31348744273170076 7687.0
0.02377186993230899 1.9583840582536451 1.729667835925678e-06 0.010283208508857 0.0003506251038976576 0.00012882541342301165 0.36741639999802733 9080.0
