#acc_paschen_factor density_factor volt density pressure N_great N_less
1.6082344751612432 0.029795425439400076 0.044669711729737334 4.7672680703040125e-06 0.028342327102542586 0 10838
2.416498701017251 0.04476817814388205 0.0944114932439869 7.162908503021129e-06 0.04258487100039711 0 9151
2.8460288354264627 0.020614958571045575 0.058289011548772175 3.2983933713672924e-06 0.01960958403545124 0 8022
1.0146255951890177 0.038466479705467044 0.03489084079680841 6.154636752874727e-06 0.036590501200026306 0 34
2.7960169982643848 0.022976189943265064 0.06261202167036428 3.6761903909224105e-06 0.02185566010012574 0 8057
1.5305265318934955 0.04891592018389278 0.06444194404888122 7.826547229422845e-06 0.04653033108030253 0 8938
1.548053593552454 0.036450840537744 0.05088466675404104 5.83213448603904e-06 0.03467316309292346 0 10342
2.4890433065183055 0.032487231297768024 0.07430430249509486 5.197957007642884e-06 0.03090285580818475 0 8848
1.2931449097895467 0.039243116065691364 0.04522118677552951 6.278898570510618e-06 0.03732926164518171 0 3130
1.7430126620688715 0.026097163348089494 0.04336658933916093 4.175546135694319e-06 0.024824426204767443 0 10669
2.684356079918887 0.04193241955901863 0.09925157897813361 6.709187129442981e-06 0.0398874100240634 0 8653
2.1476715364367855 0.021731403461194586 0.04593584241805604 3.4770245537911342e-06 0.02067158082864765 0 9330
1.4401867636724806 0.04368897708587935 0.05512190197185597 6.990236333740696e-06 0.04155830168835514 0 6940
2.2520578370884414 0.03755281000203741 0.07589707143388097 6.008449600325986e-06 0.035721390414850444 0 9417
1.9720429342460284 0.03128934699917589 0.057053650891826284 5.006295519868143e-06 0.02976339133936052 0 10009
2.560841990018922 0.034600611212684075 0.08058244708650124 5.536097794029453e-06 0.03291316792681245 0 8788
1.8855931339618834 0.025992406597123784 0.04675791899374507 4.158785055539806e-06 0.024724778354190232 0 10155
2.089072358918167 0.03303300969341379 0.06323793675945862 5.285281550946206e-06 0.031422017041386606 0 9774
2.0134630574117516 0.0456898688379295 0.0800289514926532 7.3103790140687204e-06 0.04346161159909045 0 10201
1.0682318302507676 0.04754036112561867 0.0439061402593698 7.606457780098988e-06 0.045221856903360044 0 13
1.3397763000277523 0.028404977996196575 0.03576273136231228 4.544796479391453e-06 0.027019690634930493 0 7281
1.8349945422622649 0.030243031544300296 0.05160492890666869 4.838885047088047e-06 0.02876810382669035 0 10049
2.9824322048029077 0.027344207197412835 0.0771328240074038 4.375073151586054e-06 0.026010652753558336 0 7869
1.233411612535608 0.035528627378884466 0.03968135357375439 5.684580380621515e-06 0.03379592550959623 0 2249
2.376768003843638 0.04273126884262364 0.08928606107233412 6.837003014819783e-06 0.04064730008663742 0 9228
2.9038823636741826 0.046911335629287634 0.1180194133178557 7.5058137006860225e-06 0.04462350846194868 0 8574
1.1796363837576629 0.04910813611124398 0.04983286628146224 7.857301777799038e-06 0.04671317279532977 0 218
1.6906260245027638 0.02431571078518019 0.039672264644856514 3.8905137256288305e-06 0.023129853614813012 0 10466
