#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
1.0492609430192963 0.01697546633507975 0.018331310757711328 2.7160746136127604e-06 0.016147586835622552 2976 2976 0
2.636040587553277 0.0039976596078196034 0.014803049282949746 6.396255372511366e-07 0.003802697044211986 4211 4211 2987
1.6574700501647535 0.01975845120423883 0.032784248451579706 3.161352192678213e-06 0.018794847826862873 10471 10471 1
2.3472766006138603 0.01029646928653136 0.027407129764163807 1.6474350858450179e-06 0.009794318967308927 7455 7455 678
1.3841073749901962 0.0025467096100787326 0.00558732618752726 4.0747353761259726e-07 0.002422508681772105 7831 7457 1679
1.151827037230128 0.017366249084847955 0.020500194498308418 2.778599853575673e-06 0.01651931143282584 5509 5509 0
1.1207370279830793 0.019824711142744447 0.022228790647732057 3.1719537828391116e-06 0.018857876322788868 3640 3640 0
1.0173005076346873 0.01086641203520327 0.012399548989416856 1.7386259256325232e-06 0.010336466077959705 5299 5299 0
2.182528704952049 0.015467946783656619 0.035351930959194366 2.474871485385059e-06 0.014713587770000456 8662 8662 182
2.9617391438840706 0.006950816650536601 0.025376300248826974 1.1121306640858563e-06 0.006611831052387026 4223 4223 3073
1.082062760343363 0.01672246382939387 0.018674474932484638 2.675594212703019e-06 0.01590692305357667 3915 3915 0
1.128579847183616 0.016895658930281693 0.019641482632561547 2.703305428845071e-06 0.01607167157216736 5020 5020 0
