#volt mean standard_deviation spread
#volt mean standard_deviation spread
0.016676181362833175 0.0004813595320173974 0.0001427729186826304 0.2966034932023955
0.016219802922383206 0.000469927237063205 0.0001447417489692755 0.308008852336022
0.016762631136851284 0.0004824259511398944 0.000145046241013975 0.3006601130624383
0.012769835941365213 0.00038492185538699825 0.00013464850599884787 0.34980738067853545
0.01885702375695556 0.0005262250138801018 0.00014901831487540486 0.28318363997299084
0.017350773288359097 0.0004946535938268265 0.0001464146305651781 0.2959942723400822
0.014960627562702928 0.0004401281869896101 0.00014063539845490176 0.31953281478475654
0.014090724734742167 0.000420833908990622 0.00013604250079857767 0.3232688666293031
0.015940467279374836 0.0004618776284396828 0.00014379250432492626 0.311321647707179
0.015560186523660527 0.0004534742875772194 0.00013995092708171878 0.30861932179095686
0.01784098633038519 0.0005077310871866223 0.00014615583530974222 0.28786071800252205
0.01594351768036285 0.00046226971513295135 0.00014377968663437186 0.31102986401135974
0.017188796746504937 0.0004929959253746813 0.0001469795759748881 0.2981354782256716
0.015377632153186615 0.0004485780491144182 0.00014204369325544018 0.31665324136092377
0.01854990022810866 0.000520746899111456 0.00014986961768284363 0.2877974270006491
0.016676181362833175 0.0004813595320173974 0.0001427729186826304 0.2966034932023955
0.016676191362833177 0.00048138686813853837 0.00014272587924641112 0.29648893373081386
0.014741091704177518 0.0004372743090219569 0.00013702089908784504 0.31335227398636123
0.011067233651865124 0.00034022802348551007 0.00012708443927215255 0.37352725378180063
0.013681939404653133 0.00041068917268828766 0.00013525219855001024 0.3293298376109526
0.011802208265572297 0.0003569874890579177 0.0001329691966252576 0.37247578893075617
0.014509154682750325 0.0004322376367582473 0.00013656980669460428 0.31596000690469367
0.010256830874190874 0.0003199080466424477 0.00012394874173067552 0.38745115364106353
0.014178283097383646 0.0004214209002380175 0.00013502022024333073 0.3203927953432581
0.012935573879161616 0.0003905114939186203 0.00013275314080834488 0.3399468207099933
0.013154503676232653 0.0003963111341174765 0.00013546267644665762 0.34180890917514095
0.010798635851819312 0.00033425835157635785 0.00012572539851332776 0.37613240752372673
0.01141629346654306 0.0003547938029569339 0.00012684323059134197 0.35751253131875765
0.012110542169762229 0.00036847306623235686 0.00012925334720311537 0.35078099065620444
0.010582219404898488 0.00033026448763649144 0.0001245099033010471 0.3770005797235155
