#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
1.6441331166105142 0.03020129855960968 0.04618424726058083 4.832207769537549e-06 0.028728406125260564 6037 1631 4759
1.470150597478065 0.019696305215221047 0.029004096632777948 3.151408834435368e-06 0.018735732646499515 5784 1848 4810
1.204259314994748 0.052366553322314095 0.05371529213959052 8.378648531570255e-06 0.04981267968508818 73 51 87
1.4435551202407413 0.048751846035437404 0.06060768078882346 7.800295365669985e-06 0.046374258692813 2915 1459 3306
2.94379356730965 0.02391555266491133 0.06813831860906146 3.826488426385813e-06 0.022749210876199813 6949 205 859
2.009036421063949 0.04202053735531942 0.0744136149581947 6.7232859768511085e-06 0.039971230388078406 6450 1000 3348
2.7798889494729666 0.012600020492760208 0.03815091720392906 2.016003278841633e-06 0.011985527880139575 6868 166 775
2.5269877841573223 0.050726017265131165 0.1097180731499897 8.116162762420988e-06 0.04825215121904021 6904 560 2167
2.2764188576194977 0.05869180391653561 0.1118513149107815 9.390688626645698e-06 0.05582945302204201 6668 848 3021
1.204386674055614 0.05362461370647487 0.05481246105973 8.579938193035981e-06 0.051009385501393965 87 71 80
2.9226408644010635 0.04089979421238911 0.10581875283719923 6.543967073982258e-06 0.038905144964345585 7034 302 1330
1.4591237883562824 0.029432789598469608 0.04011707641180198 4.709246335755137e-06 0.027997376712635885 4843 1922 4668
2.201855794932781 0.030128470565225357 0.06172661546051592 4.820555290436058e-06 0.028659129892126704 6937 644 2545
1.3847961276575622 0.03396331575767759 0.04290331618733 5.4341305212284146e-06 0.03230695284579292 3452 1645 3758
#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
1.156879589857665 0.023321155988933178 0.02622686934280057 3.7313849582293086e-06 0.022183802436118952 1583 1021 1756
1.6259871007383533 0.043825367495666644 0.06239692345450843 7.0120587993066635e-06 0.04168804045029037 5682 2018 4915
1.7805133705427523 0.05524596684058109 0.08310500289433954 8.839354694492976e-06 0.05255166657971027 5999 1715 4841
1.2732373607211416 0.03048265029993012 0.03604300726273901 4.87722404798882e-06 0.02899603657313754 2134 1162 2457
1.9811620057795813 0.005020929768366725 0.0132133241998995 8.03348762938676e-07 0.004776063162560714 7044 275 1179
1.1899734019036965 0.024777939480788023 0.02836216668707425 3.964470316926084e-06 0.02356953979797371 1779 1068 2026
