#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
1.819102553342125 0.008240945280170204 0.017807685327457225 1.3185512448272328e-06 0.007839041172269336 5956 5956 3325
1.8958464326518767 0.004671573148241811 0.011970528501660358 7.474517037186898e-07 0.004443744376807595 3917 3917 4564
1.9911397733530007 0.002840089846266174 0.008693807734040762 4.5441437540258787e-07 0.0027015810056883185 4727 4410 3233
1.0010378364699197 0.007712413025487927 0.00930252448205873 1.2339860840780686e-06 0.007336284999953003 6921 6921 110
1.7926564760382995 0.006109693104604557 0.013897829816126323 9.775508967367293e-07 0.005811728408410933 5234 5234 3693
1.8585801113071514 0.0046139073513419265 0.011625426810862297 7.382251762147083e-07 0.004388890893285789 3939 3939 4409
1.3755617430491112 0.007763380119204421 0.012849086179826727 1.2421408190727075e-06 0.0073847664705236045 9057 9057 1256
1.9580860305729253 0.003037522151703196 0.008977191084280741 4.860035442725114e-07 0.002889384700342254 3943 3883 3877
1.6971423013833613 0.0033731664139953514 0.008401859211667792 5.397066262392563e-07 0.0032086598686503526 4788 4786 3656
1.9721560354794103 0.004751256009892496 0.012612956731902394 7.602009615827995e-07 0.004519541170982045 3460 3460 4763
1.6899417523460682 0.002669039000636914 0.0070553400860142645 4.2704624010190624e-07 0.002538872168794845 6435 5834 2148
1.9400480325720837 0.00428796287416445 0.01148262287997902 6.860740598663121e-07 0.004078842459568333 3534 3534 4702
1.837581529889251 0.004358837956489772 0.011011160581129874 6.974140730383636e-07 0.004146261022554436 3978 3978 4446
1.7009590446763991 0.004963417343734919 0.011245484688500536 7.941467749975871e-07 0.004721355571467905 5377 5377 3725
1.9202213243045883 0.004751256009892496 0.012280807422645208 7.602009615827995e-07 0.004519541170982045 3779 3779 4588
1.8523606714959098 0.003999680934054268 0.010406118885871597 6.39948949448683e-07 0.0038046197920324643 3739 3739 4604
1.545732818766917 0.01222166467842251 0.020699965943414073 1.9554663485476018e-06 0.011625624166969982 9122 9122 1400
1.9839311253775627 0.012499521175769588 0.027052492740369975 1.9999233881231343e-06 0.0118899298319921 5734 5734 3297
1.9507361159541092 0.005468106362788842 0.01388642556895786 8.748970180462148e-07 0.005201431323102336 3844 3844 4528
1.9273035939439693 0.003422363002961213 0.009643636172934346 5.475780804737942e-07 0.003255457180527497 3439 3435 4592
1.0070702646830347 0.007417751523551324 0.00907757057144418 1.1868402437682119e-06 0.007055993896562004 7216 7216 112
1.9475327358785854 0.0037142535520877477 0.010353421735105978 5.942805683340397e-07 0.0035331124681927425 3295 3295 4848
1.9648850659108665 0.0033218079915856248 0.009618146402516906 5.314892786537e-07 0.003159806154164296 3419 3409 4526
1.9555621688716383 0.004259611128630134 0.011516862157055429 6.815377805808215e-07 0.004051873405291999 3419 3419 4770
1.9147666016795113 0.0025603563205009736 0.0077590878825613985 4.096570112801558e-07 0.0024354898533767017 6261 4919 2120
1.7791268245241298 0.004361890042438924 0.010666509138517351 6.979024067902279e-07 0.00414916426078783 4322 4322 4250
1.8546799927806004 0.00322669582985218 0.008887088184434294 5.162713327763488e-07 0.003069332534152999 4163 4150 4005
1.835801204184905 0.005088675400320998 0.012369485112847595 8.141880640513597e-07 0.004840504895890605 4528 4528 4161
1.442753677325873 0.0030890711668770648 0.006696258598599485 4.942513867003304e-07 0.002938419712540459 7071 7056 2187
1.9432125398060627 0.004100223584038907 0.011121251848601134 6.560357734462251e-07 0.0039002590598595614 3313 3313 4827
1.8394130025007187 0.0030172993684427487 0.00839216888053105 4.827678989508399e-07 0.002870148165550793 4611 4544 3416
1.898569037548408 0.0029767732704648895 0.00857722627086976 4.762837232743824e-07 0.002831598491963674 4567 4475 3512
1.7805213891391027 0.0036920135971266867 0.009423434871902246 5.907221755402699e-07 0.003511957137501653 4211 4211 4206
1.9812842203337522 0.0037741774727678146 0.010658919167870713 6.038683956428503e-07 0.003590113948659452 3174 3174 4938
1.9039764274877107 0.004303236067581175 0.011299301996419465 6.885177708129881e-07 0.004093370791932562 3537 3537 4676
1.9193043197286062 0.0028490191406221332 0.00839922215233946 4.5584306249954136e-07 0.0027100748257193907 4995 4725 3046
1.6622206347161366 0.0030179947480420324 0.007585016433033393 4.828791596867253e-07 0.002870809632060254 5609 5561 2896
1.88792777868092 0.004366111698258596 0.011327059530220339 6.985778717213754e-07 0.004153180029933293 3713 3713 4633
1.8003413949130447 0.004777597016392041 0.011562489764971476 7.644155226227267e-07 0.004544597548308783 4388 4388 4110
1.9323205220035748 0.003036697191144957 0.008857310867951272 4.858715505831932e-07 0.0028885999724303844 4202 4135 3833
1.993422541124653 0.0028134784317340534 0.008644696941643595 4.501565490774486e-07 0.002676267407905843 4811 4465 3049
1.9400480325720837 0.0034891692002777513 0.009846899900952902 5.582670720444402e-07 0.003319005294672513 3274 3273 4716
1.9934555275001755 0.0005493990703371223 0.0030820065188988913 8.790385125393957e-08 0.0005226053305732237 10011 6 9
1.9553479527464321 0.004963417343734919 0.012927316229112477 7.941467749975871e-07 0.004721355571467905 3551 3551 4660
1.5930700408675587 0.004048096113634835 0.009030402108105875 6.476953781815737e-07 0.0038506738032158803 5474 5474 3511
1.8523606714959098 0.00468626401743081 0.011723798840732677 7.498022427889296e-07 0.004457718784416646 4027 4027 4413
1.4776693728157413 0.01222166467842251 0.019788481761882186 1.9554663485476018e-06 0.011625624166969982 9347 9347 1098
1.4517605898592274 0.005039653331566696 0.009709973572365282 8.063445330506714e-07 0.004793873593018167 7258 7258 2343
1.670610143155141 0.002030210016132161 0.0057470739713591165 3.248336025811458e-07 0.001931198347246507 9189 2338 589
1.868469164801334 0.0042278118468595674 0.010942163637775811 6.764498954975309e-07 0.004021624948279685 3765 3765 4469
1.5776786450330378 0.009145486648182528 0.016766890571657814 1.4632778637092047e-06 0.008699468803421255 7945 7945 1991
1.832053231326061 0.0041797535155578295 0.010637206733512003 6.687605624892527e-07 0.003975910382178706 3967 3967 4438
1.9853390627967484 0.0034119143604628846 0.009911658883438111 5.459062976740616e-07 0.0032455181097104857 3179 3174 4722
1.8691953806481534 0.010655965197433497 0.022430180473461715 1.7049544315893596e-06 0.010136282558986373 6078 6078 3194
1.8616344502438282 0.003482206039226177 0.009434972844117335 5.571529662761883e-07 0.0033123817212453504 3723 3723 4344
1.8171957942821124 0.0025808654534016885 0.007405893663993741 4.129384725442702e-07 0.0024549987727725273 6319 5214 2078
1.9196485843778937 0.0038303448504720663 0.010441525767974493 6.128551760755307e-07 0.003643542089654576 3402 3402 4832
1.92782118519786 0.0019475932919236372 0.006443515718165468 3.11614926707782e-07 0.0018526107725726387 9333 1339 423
1.848886604744449 0.0030890711668770648 0.00858124503123968 4.942513867003304e-07 0.002938419712540459 4435 4401 3603
1.9432125398060627 0.0037151637676306757 0.010332335444914688 5.944262028209082e-07 0.003533978293273977 3213 3213 4851
1.0150733260766098 0.004139627936583098 0.005851190782129372 6.623404698532957e-07 0.003937741694613101 9301 9301 438
1.284296730946061 0.0025795372440159435 0.005232159657138569 4.12725959042551e-07 0.002453735339063617 8160 7481 1714
1.7805213891391027 0.0034670838890905687 0.00899493013688577 5.54733422254491e-07 0.0032979970659059304 4147 4147 4082
1.6865381304508875 0.003615242292350028 0.008787974445720857 5.784387667760045e-07 0.0034389299059726227 4735 4735 3824
1.906711086229611 0.0035376394850479102 0.009776886483483188 5.660223176076657e-07 0.0033651117236108505 3499 3499 4524
1.2402779097700414 0.002502184180632955 0.00494401554869354 4.0034946890127285e-07 0.002380154720815915 8268 7259 1607
1.8357984224221089 0.003387063406920186 0.009115850285151708 5.419301451072299e-07 0.0032218791166862123 3751 3750 4247
1.88792777868092 0.003471163843695023 0.00954581613305894 5.553862149912038e-07 0.003301878044487631 3549 3548 4418
1.8158868861392277 0.0032095969761881038 0.008667379089355581 5.135355161900967e-07 0.0030530675774867013 4353 4340 3822
1.5583454494427942 0.0010202183558319748 0.003407729384066282 1.6323493693311598e-07 0.000970463147633787 10021 33 26
1.6275178259412346 0.0028134784317340534 0.0070579107450279574 4.501565490774486e-07 0.002676267407905843 6183 5954 2309
1.9455482363354695 0.00579206357027049 0.014475165565100041 9.267301712432785e-07 0.005509589404628827 4059 4059 4451
1.8767987571820348 0.0014739031096461415 0.005193479264806295 2.3582449754338266e-07 0.0014020220699989012 10005 125 68
1.3779992915940062 0.002200405877548439 0.005014972088941837 3.520649404077503e-07 0.0020930938968022612 8662 4482 1168
1.9327855018033115 0.0035363000291416587 0.009907810670019036 5.658080046626654e-07 0.0033638375918649682 3278 3277 4710
1.8523606714959098 0.003822278581282963 0.0100597193116159 6.115645730052741e-07 0.003635869205764406 3664 3664 4580
1.6325166877626751 0.004675880103506379 0.01031503840279004 7.481408165610208e-07 0.004447841285414343 5608 5608 3534
1.9741040565765386 0.001806694808363464 0.0062659298281471385 2.890711693381543e-07 0.0017185837919062048 9762 732 242
1.9179392337866998 0.002820089442016991 0.008331484627932623 4.512143107227186e-07 0.00268255600466706 5125 4789 3021
1.9151702872206302 0.003761851654841878 0.01027820003438211 6.018962647747005e-07 0.0035783892507129903 3466 3466 4672
1.0415286271725241 0.003779853031768421 0.005609486653433741 6.047764850829473e-07 0.0035955127153262383 9341 9341 588
1.897166363089237 0.003417714846530945 0.009483331012443504 5.468343754449512e-07 0.0032510357108546297 3467 3462 4540
1.9853390627967484 0.005264078248478972 0.013727500840251166 8.422525197566356e-07 0.005007353491737035 3619 3619 4649
1.5966496855719232 0.004259611128630134 0.009403124397956552 6.815377805808215e-07 0.004051873405291999 5466 5466 3540
1.9365445347514405 0.003124936241433317 0.009064205270049669 4.999897986293308e-07 0.0029725356769759333 3942 3910 4016
1.7791268245241298 0.005937921401102393 0.013492867065091063 9.50067424176383e-07 0.00564833386928878 5265 5265 3649
1.8714997390329242 0.0038303448504720663 0.010179630224457269 6.128551760755307e-07 0.003643542089654576 3558 3558 4602
1.92782118519786 0.0035813792170265434 0.0099754338108595 5.73020674724247e-07 0.0034067183049176796 3309 3309 4684
1.9504248484313413 0.0030890711668770648 0.009052514900837435 4.942513867003304e-07 0.002938419712540459 3973 3928 3997
1.9855884309233063 0.003451307708068765 0.00999718952421141 5.522092332910024e-07 0.0032829902762274844 3061 3059 4756
